psraid,sample,int_date,fips,state,cregion,density,usr,vote01,pial1,pial2,pial3,pial4a,pial4b,pial4c,pial4d,pial4e,pial4f,pial5a,pial5b,pial5c,pial6a,pial6b,ql1,ql1a,qc1,hh1,employ,par,sex,age,educ2,hisp,race,inc,reg,party,partyln,ideo,zipcode,iphoneuse,hphoneuse,weight,standwt
100677,1,101212,8001,8,4,3,S,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,1, , ,1,3,2,2,65,6,2,1,5,1,3,1,3,80601,2,2,1,.235153866831851
100683,1,101212,48029,48,3,4,U,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1, , ,3,1,2,2,46,8,2,1,6,1,3,9,3,78255,2,2,3.57894736842105,.841603312871888
100693,1,101212,27159,27,2,1,R,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1, , ,2,1,2,2,43,4,2,1,6,1,3,9,3,56482,2,2,3.10526315789474,.730214639109432
100703,1,101212,34013,34,1,5,S,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1, , ,2,1,1,1,45,8,1,1,9,1,2, ,3,07078,2,2,5.73684210526316,1.34904060445641
100705,1,101412,42091,42,1,4,S,1,1,1,2,1,1,2,8,2,1,2,2,2,2,1,1, , ,2,3,2,2,63,8,2,1,4,1,2, ,4,19038,2,2,2.10526315789474,.495060772277581
100707,1,101212,22045,22,3,2,R,1,2,2,2, , , , , , , , , , , ,2,2, ,1,3,2,2,85,2,2,1,5,1,3,1,2,70563,1,1,5.36842105263158,1.26240496930783
100708,1,101212,48027,48,3,2,S,2,2,2,2, , , , , , , , , , , ,1, , ,1,3,2,2,81,4,2,1,3,2,2, ,4,76534,2,2,1.05263157894737,.24753038613879
100709,1,101212,22015,22,3,2,U,1,1,1,1,2,1,2,2,2,2,2,1,1,2,2,1, , ,1,2,2,2,63,6,2,1,4,1,1, ,2,71111,2,2,1,.235153866831851
100710,1,101212,47071,47,3,1,R,1,2,2,2, , , , , , , , , , , ,1, , ,1,3,2,2,91,3,2,1,2,1,3,9,3,38370,2,2,1.10526315789474,.25990690544573
100713,1,101212,29189,29,2,4,S,1,1,1,2,1,2,2,2,2,1,1,1,2,2,2,1, , ,3,3,2,2,60,6,2,1,9,1,3,1,3,63131,2,2,2.05263157894737,.482684252970642
100721,1,101212,54039,54,3,2,S,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,1, , ,2,3,2,2,72,3,2,1,5,1,2, ,3,25045,2,2,2.89473684210526,.680708561881674
100722,1,101212,17097,17,2,4,S,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1, , ,2,1,1,1,49,6,2,1,99,1,2, ,4,60010,2,2,2.94736842105263,.693085081188613
100728,1,101412,21173,21,3,2,R,3,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1, , ,1,3,2,1,71,3,2,1,5,1,1, ,2,40353,2,2,1.68421052631579,.396048617822065
100729,1,101212,16005,16,4,1,U,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,1, , ,1,3,2,2,77,8,2,1,9,1,3,2,4,83204,2,2,1,.235153866831851
100731,1,101212,51177,51,3,2,S,1,2,2,2, , , , , , , , , , , ,2,2, ,1,3,2,2,69,8,2,1,2,1,3,9,3,22534,1,1,1.26315789473684,.297036463366549
100742,1,101212,48471,48,3,1,R,1,1,1,1,2,1,2,2,2,2,1,1,1,2,2,1, , ,6,3,2,2,23,2,2,1,1,1,1, ,3,77340,2,2,12.5789473684211,2.95798811435855
100754,1,101212,55035,55,2,2,U,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1, , ,1,2,1,2,52,3,2,1,3,1,3,1,3,54703,2,2,3.05263157894737,.717838119802493
100755,1,101212,18097,18,2,5,U,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1, , ,2,1,2,2,99,5,2,1,99,1,3,9,3,46278,2,2,4.36842105263158,1.02725110247598
100756,1,101212,45083,45,3,3,S,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1, , ,2,3,1,2,32,6,2,1,9,1,1, ,3,29306,2,2,3.73684210526316,.878732870792706
100776,1,101212,55035,55,2,2,U,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1, , ,1,1,2,1,59,8,2,5,8,1,2, ,4,54703,2,2,1.36842105263158,.321789501980428
100779,1,101212,42001,42,1,2,R,3,1,1,1,1,1,2,2,1,1,2,2,1,2,2,1, , ,3,1,1,1,42,5,2,1,4,1,1, ,2,17325,2,2,4.78947368421053,1.1262632569315
100782,1,101412,48201,48,3,5,U,3,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1, , ,4,1,2,2,24,6,2,1,99,1,2, ,4,77061,2,2,2.8421052631579,.668332042574734
100787,1,101212,39093,39,2,3,S,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1, , ,2,3,2,2,61,8,2,1,7,1,3,2,4,44074,2,2,1.78947368421053,.420801656435944
100789,1,101212,12101,12,3,3,S,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1, , ,1,1,1,1,53,6,2,2,8,1,3,2,3,34638,2,2,2.05263157894737,.482684252970642
100790,1,101212,48157,48,3,3,S,1,1,1,1,1,2,2,1,2,2,1,1,1,2,1,1, , ,2,1,1,1,37,6,2,1,8,1,3,1,3,77494,2,2,3.10526315789474,.730214639109432
100794,1,101212,39071,39,2,1,R,1,1,1,2,2,2,2,2,2,1,1,2,2,2,1,1, , ,2,2,2,2,50,7,2,1,99,1,3,1,1,45133,2,2,2.68421052631579,.631202484653916
100803,1,101212,28093,28,3,1,S,3,2,2,2, , , , , , , , , , , ,1, , ,4,3,2,1,65,3,2,2,2,1,2, ,3,38611,2,2,4.26315789473684,1.0024980638621
100805,1,101212,48127,48,3,1,R,3,2,2,2, , , , , , , , , , , ,1, , ,1,1,2,2,58,3,1,1,2,1,2, ,3,78834,2,2,2,.470307733663702
100813,1,101212,31153,31,2,3,S,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1, , ,3,3,1,1,39,6,2,1,6,1,2, ,3,68138,2,2,3.47368421052632,.816850274258009
100816,1,101212,26103,26,2,1,R,1,2,2,2, , , , , , , , , , , ,1, , ,2,3,2,1,83,8,2,1,99,1,1, ,1,49855,2,2,1.42105263157895,.334166021287367
100820,1,101212,8069,8,4,2,U,1,1,1,2,1,1,1,1,8,1,2,1,2,2,2,1, , ,2,2,2,1,67,6,2,1,7,1,1, ,3,80524,2,2,2.10526315789474,.495060772277581
100822,1,101212,47037,47,3,4,U,1,2,2,2, , , , , , , , , , , ,1, , ,3,3,2,2,73,3,2,1,4,1,3,1,2,37072,2,2,3.15789473684211,.742591158416372
100836,1,101212,27137,27,2,1,S,1,2,2,2, , , , , , , , , , , ,2,2, ,2,3,2,2,62,6,2,1,4,1,2, ,3,55768,1,1,3.36842105263158,.79209723564413
100839,1,101212,56013,56,4,1,R,3,2,2,2, , , , , , , , , , , ,2,2, ,2,3,2,1,64,1,2,5,99,3,1, ,8,82501,1,1,12.5789473684211,2.95798811435855
100849,1,101212,8013,8,4,3,U,1,1,1,2,1,1,2,1,1,1,2,2,2,2,9,1, , ,2,3,2,1,72,4,2,1,7,1,3,2,3,80305,2,2,3,.705461600495553
100854,1,101212,40031,40,3,2,U,1,1,1,2,1,1,1,1,1,1,2,2,9,2,1,1, , ,3,3,2,2,99,3,2,1,4,1,2, ,2,73501,2,2,3.8421052631579,.903485909406585
100858,1,101212,27053,27,2,5,S,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1, , ,3,2,2,2,28,5,2,1,5,1,2, ,4,55423,2,2,12.5789473684211,2.95798811435855
100868,1,101212,33009,33,1,1,R,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1, , ,2,3,1,1,47,4,2,1,99,1,3,1,3,03741,2,2,3,.705461600495553
100870,1,101412,37167,37,3,2,R,3,2,2,2, , , , , , , , , , , ,2,2, ,1,3,2,1,86,1,2,1,4,1,3,1,2,28001,1,1,6.63157894736842,1.55944143267438
100878,1,101212,1121,1,3,2,S,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1, , ,3,2,1,2,40,8,2,1,8,1,3,1,3,35096,2,2,3.63157894736842,.853979832178827
100882,1,101212,18091,18,2,2,U,3,2,2,2, , , , , , , , , , , ,1, , ,2,3,2,1,82,4,2,1,3,1,3,1,2,46350,2,2,2.78947368421053,.655955523267795
100887,1,101212,4013,4,4,3,S,1,1,1,2,2,2,1,2,1,2,2,1,2,2,2,1, , ,2,3,2,2,76,6,2,1,7,1,2, ,4,85351,2,2,1.57894736842105,.371295579208186
100888,1,101212,51161,51,3,3,S,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1, , ,1,3,2,2,70,6,2,1,9,1,3,9,3,24018,2,2,1,.235153866831851
100892,1,101212,4005,4,4,1,S,9,1,1,2,1,1,1,2,1,2,1,2,2,2,2,1, , ,2,1,2,2,64,6,2,1,7,1,3,9,3,86001,2,2,1.68421052631579,.396048617822065
100897,1,101212,39151,39,2,3,S,1,2,2,2, , , , , , , , , , , ,1, , ,1,3,2,1,80,8,2,1,3,1,3,2,5,44685,2,2,1,.235153866831851
100901,1,101212,49049,49,4,2,S,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1, , ,2,3,1,2,32,6,2,1,7,1,1, ,3,84005,2,2,4.78947368421053,1.1262632569315
100904,1,101212,13021,13,3,3,U,3,1,2,1,2,1,2,1,1,1,2,2,2,2,2,1, , ,1,3,1,2,59,4,2,2,2,1,2, ,5,31217,2,2,2,.470307733663702
100910,1,101412,42027,42,1,2,R,3,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1, , ,2,3,1,2,34,6,2,1,2,3,1, ,1,16875,2,2,4.57894736842105,1.07675717970374
100913,1,101212,49049,49,4,2,S,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1, , ,4,1,2,2,19,3,2,1,99,1,1, ,3,84655,2,2,3.68421052631579,.866356351485767
100924,1,101212,4013,4,4,3,U,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1, , ,2,1,1,1,33,4,2,1,3,1,3,9,4,85029,2,2,8.78947368421053,2.0668787242589
100938,1,101212,4021,4,4,1,S,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1, , ,2,3,2,2,68,4,2,1,99,1,3,1,3,85132,2,2,1.94736842105263,.457931214356762
100942,1,101412,28071,28,3,1,R,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,1, , ,2,3,2,2,66,3,2,1,5,1,1, ,2,38949,2,2,2.26315789473684,.532190330198399
100946,1,101212,26125,26,2,4,U,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1, , ,2,1,1,2,42,8,2,2,7,1,2, ,3,48033,2,2,5.36842105263158,1.26240496930783
100948,1,101212,16083,16,4,1,R,1,1,1,1,2,1,2,2,2,2,1,2,1,2,2,1, , ,5,2,2,1,18,3,1,1,4,1,1, ,3,83301,2,2,3.42105263157895,.804473754951069
100954,1,101212,27061,27,2,1,R,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1, , ,2,1,2,1,52,4,2,1,8,1,3,2,2,55775,2,2,2.73684210526316,.643579003960855
100956,1,101312,12105,12,3,2,S,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2, ,1,3,2,2,54,3,2,2,2,1,2, ,3,33844,1,1,7.89473684210526,1.85647789604093
100960,1,101212,48209,48,3,2,U,3,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1, , ,4,3,2,2,24,3,1,6,3,1,3,1,3,78666,2,2,4.26315789473684,1.0024980638621
100967,1,101312,55133,55,2,3,S,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,1, , ,2,1,1,1,47,6,2,1,8,1,1, ,2,53072,2,2,2.78947368421053,.655955523267795
100979,1,101212,13113,13,3,3,S,1,1,1,1,1,2,2,1,1,1,2,1,1,2,2,1, , ,2,3,2,2,50,5,2,1,8,1,3,9,3,30214,2,2,3.57894736842105,.841603312871888
100993,1,101412,4013,4,4,3,U,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1, , ,2,1,2,1,74,8,2,1,5,1,1, ,1,85255,2,2,1.94736842105263,.457931214356762
101014,1,101412,30111,30,4,1,U,1,2,2,2, , , , , , , , , , , ,2,2, ,2,3,2,2,72,3,2,1,99,1,3,9,2,59102,1,1,6.15789473684211,1.44805275891192
101020,1,101212,39049,39,2,5,U,1,2,2,2, , , , , , , , , , , ,1, , ,2,3,2,2,76,1,2,2,2,1,2, ,2,43219,2,2,12.4210526315789,2.92085855643773
101028,1,101412,19153,19,2,3,U,1,2,2,2, , , , , , , , , , , ,2,1, ,2,1,1,1,64,3,2,1,3,1,2, ,3,50315,1,2,8.94736842105263,2.10400828217972
101035,1,101212,49035,49,4,4,S,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1, , ,2,1,2,1,63,5,2,1,4,1,1, ,2,84120,2,2,4.73684210526316,1.11388673762456
101037,1,101212,4019,4,4,2,S,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2, ,2,3,2,2,76,8,2,1,6,1,3,9,3,85614,1,1,3.89473684210526,.915862428713525
101047,1,101212,6085,6,4,4,U,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1, , ,2,1,2,2,38,6,2,1,99,1,3,9,3,95051,2,2,4,.940615467327404
