CaseID,weight1,weight2,tm_start,tm_finish,duration,XTESS089,XPPRACEM,XPARTY7,XIDEO,XREL1,XREL2,Block_Order_First,Block_Order_Second,Image_Shown,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,PPAGE,ppagecat,ppagect4,PPEDUC,PPEDUCAT,PPETHM,PPGENDER,PPHHHEAD,PPHHSIZE,PPHOUSE,PPINCIMP,PPMARIT,PPMSACAT,PPREG4,ppreg9,PPRENT,PPSTATEN,PPT01,PPT25,PPT612,PPT1317,PPT18OV,PPWORK,PPNET
1264,.07,.15,10/31/2011,10/31/2011,4,6,2,5,2,2,2,2,1,6,1,4,8,5,1,4,6,4,4,2,56,5,3,11,3,2,1,1,1,1,12,5,1,2,3,1,34,0,0,0,0,1,1,1
1265,.44,.74,10/31/2011,11/3/2011,4253,24,1,4,4,12,1,1,2,24,2,4,4,4,2,4,4,4,3,1,65,6,4,9,2,4,2,1,3,2,7,1,1,3,5,2,54,0,0,0,0,3,5,1
1266,.3,.63,10/31/2011,10/31/2011,1,17,2,6,5,1,1,2,1,17,4,8,6,6,4,8,6,6,3,2,41,3,2,9,2,2,2,1,4,1,9,1,1,3,7,1,74,0,1,1,0,2,2,1
1267,.13,.27,10/31/2011,10/31/2011,2,6,2,7,4,11,2,2,1,6,2,2,2,2,2,2,2,2,2,2,62,5,4,10,3,2,1,1,1,1,16,1,1,3,6,1,63,0,0,0,0,1,1,0
1268,.1,.54,10/31/2011,10/31/2011,6,17,4,3,5,11,5,1,2,17,4,2,5,7,5,4,5,5,4,1,47,4,3,10,3,3,2,0,2,1,11,4,1,4,9,1,95,0,0,0,0,2,1,1
1269,.35,.74,10/31/2011,10/31/2011,36,2,2,5,2,1,2,1,2,2,4,5,7,6,1,3,4,5,5,4,43,3,2,4,1,2,1,1,2,3,2,6,1,2,3,2,32,0,0,0,0,2,6,0
1270,1.89,3.2,10/31/2011,10/31/2011,1,11,1,5,7,3,4,1,2,11,6,5,7,6,6,6,6,6,4,4,28,2,1,5,1,4,1,1,5,3,3,1,1,4,9,2,93,1,2,0,0,2,1,1
1271,.25,.52,10/31/2011,10/31/2011,3,8,2,7,2,1,2,2,1,8,6,7,5,6,6,2,4,7,3,1,37,3,2,9,2,2,1,0,3,4,8,5,0,3,5,1,57,0,0,0,0,3,4,0
1272,1.26,.49,10/31/2011,10/31/2011,1,4,1,3,4,2,4,1,2,4,4,6,4,6,4,4,6,6,3,1,32,2,2,13,4,1,1,1,4,1,13,1,1,2,4,1,41,0,2,0,0,2,1,0
1273,.35,.73,10/31/2011,10/31/2011,4,24,2,7,1,1,1,2,1,24,2,9,9,2,2,9,9,2,1,1,55,5,3,8,1,2,2,1,1,2,6,4,1,3,5,2,54,0,0,0,0,1,2,0
1274,1.54,8.04,10/31/2011,10/31/2011,1,14,4,5,4,3,2,1,2,14,1,2,6,4,2,6,8,4,5,3,31,2,2,9,2,3,2,0,4,4,5,3,0,3,5,3,58,0,0,0,2,2,2,1
1275,1.6,.63,10/31/2011,10/31/2011,1,16,1,2,4,2,2,2,1,16,2,4,8,3,4,6,7,5,1,1,39,3,2,11,3,1,2,1,5,1,12,1,1,2,3,1,31,0,1,1,1,2,1,1
1276,.77,1.31,10/31/2011,10/31/2011,0,21,7,5,2,12,1,2,1,21,1,1,1,1,0,0,0,0,1,1,42,3,2,4,1,4,2,1,4,3,15,3,1,1,2,1,22,0,0,0,1,3,2,1
1277,.84,1.76,10/31/2011,10/31/2011,0,6,2,7,2,13, ,2,1,6,4,4,4,4,0,3,4,4,3,3,25,2,1,12,4,2,1,1,2,1,14,1,1,3,6,1,62,0,0,0,0,2,1,1
1278,.26,.54,10/31/2011,10/31/2011,2,24,2,5,3,9,2,1,2,24,4,4,7,5,5,4,9,7,4,3,26,2,1,4,1,2,2,1,1,1,2,5,1,3,5,2,58,0,0,0,0,1,6,1
1279,.33,.56,10/31/2011,10/31/2011,2,22,1,5,2,3,5,1,2,22,2,5,5,5,4,5,4,6,4,1,31,2,2,8,1,4,2,1,3,1,7,5,1,3,5,2,59,0,1,0,1,1,1,1
1281,2.47,.97,10/31/2011,10/31/2011,2,9,1,6,5,2,2,2,1,9,2,6,6,5,2,5,6,4,5,3,70,6,4,9,2,1,1,1,2,1,6,1,1,3,7,1,74,0,0,0,0,2,5,0
1282,3.27,1.28,10/31/2011,10/31/2011,0,15,1,5,3,13, ,2,1,15,0,1,3,1,3,1,5,1,3,3,29,2,1,14,4,1,2,1,1,1,12,5,0,3,6,1,61,0,0,0,0,1,1,0
1283,3.93,1.54,10/31/2011,10/31/2011,1,7,1,2,6,9,1,2,1,7,3,2,4,4,3,1,3,4,3,2,47,4,3,9,2,1,1,1,3,1,15,1,1,3,5,1,52,0,0,1,0,2,1,1
1284,.33,.69,10/31/2011,10/31/2011,2,16,2,7,4,3,4,1,2,16,6,6,6,6,6,6,6,6,3,3,54,4,3,10,3,2,2,1,2,3,7,5,1,3,7,3,74,0,0,0,0,2,1,0
1285,5.51,2.16,10/31/2011,10/31/2011,8,7,1,3,5,2,4,1,2,7,1,9,1,9,6,9,6,9,4,3,31,2,2,13,4,1,1,1,2,1,17,1,1,1,1,1,14,0,0,0,0,2,1,1
1286,.14,.74,10/31/2011,10/31/2011,0,17,4,7,2,3,4,1,2,17,2,3,3,2,5,5,5,5,2,2,43,3,2,10,3,3,2,1,3,1,16,1,1,1,2,1,21,0,0,0,1,2,1,1
1287,1.09,1.86,10/31/2011,10/31/2011,1,24,1,6,4,3,5,1,2,24,4,6,6,7,6,6,6,6,1,3,33,2,2,12,4,4,2,1,3,3,19,1,1,1,2,2,21,1,0,0,0,2,2,1
1288,.11,.56,10/31/2011,10/31/2011,15,5,4,6,5,6,1,1,2,5,5,5,6,7,6,5,7,7,3,4,47,4,3,13,4,3,1,1,4,2,15,3,1,1,2,1,21,0,0,0,3,1,1,1
1289,.45,2.34,10/31/2011,10/31/2011,19,2,4,5,2,13, ,2,1,2,2,6,6,4,1,4,4,4,3,3,28,2,1,12,4,3,1,1,3,3,10,1,1,2,4,2,43,0,1,0,0,2,1,1
1290,.38,1.98,10/31/2011,10/31/2011,0,9,4,5,4,13, ,1,2,9,6,6,6,6,6,6,6,6,3,4,30,2,2,12,4,3,1,1,2,2,18,5,1,4,9,1,93,0,0,0,0,2,1,1
1291,.41,.85,10/31/2011,10/31/2011,2,2,2,5,4,2,1,1,2,2,3,3,4,3,3,3,4,3,4,3,73,6,4,10,3,2,1,1,2,1,12,1,1,3,5,1,51,0,0,0,0,2,5,1
1292,.32,.55,10/31/2011,10/31/2011,1,19,1,7,2,3,4,2,1,19,2,6,4,6,2,4,4,5,3,1,71,6,4,4,1,4,2,0,3,1,9,3,1,3,5,1,59,0,0,0,0,3,5,1
1293,1.93,3.28,10/31/2011,10/31/2011,2,15,7,1,6,11,2,1,2,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,4,3,9,2,4,2,1,4,3,10,1,1,3,7,3,74,0,0,1,0,3,7,0
1294,.02,.11,10/31/2011,10/31/2011,5,23,4,3,4,13, ,2,1,23,2,1,10,4,2,1,10,4,2,2,29,2,1,12,4,3,2,1,2,1,16,6,1,4,9,1,93,0,0,0,0,2,1,1
1295,.18,.93,10/31/2011,10/31/2011,1,11,4,3,2,7,4,1,2,11,8,10,10,9,3,5,6,4,3,3,37,3,2,12,4,3,1,1,4,3,15,1,1,4,9,2,91,0,1,1,0,2,1,1
1296,.89,1.85,10/31/2011,10/31/2011,0,4,2,7,6,2,2,1,2,4,8,8,8,8,8,8,8,8,4,4,38,3,2,10,3,2,1,1,1,1,15,1,1,3,5,1,58,0,0,0,0,1,1,1
1297,.11,.56,10/31/2011,10/31/2011,1,7,4,2,3,3,6,2,1,7,2,2,3,2,2,3,2,2,3,3,46,4,3,13,4,3,1,1,1,3,16,5,1,4,9,1,93,0,0,0,0,1,1,1
1298,.55,2.88,10/31/2011,10/31/2011,2,2,4,3,5,13, ,2,1,2,4,5,6,4,3,5,6,4,3,3,54,4,3,13,4,3,1,1,2,3,16,4,1,3,6,1,61,0,0,0,1,1,1,1
1299,.48,1,10/31/2011,10/31/2011,1,24,2,7,2,1,1,2,1,24,1,4,4,3,3,4,6,3,3,3,63,5,4,8,1,2,2,1,2,3,12,2,1,3,5,2,58,0,0,0,0,2,1,1
1300,3.12,1.22,10/31/2011,10/31/2011,3,14,1,5,5,2,2,2,1,14,2,6,8,3,1,6,8,3,4,3,57,5,3,9,2,1,2,1,2,1,18,1,1,2,4,1,43,0,0,0,0,2,1,1
1301,.35,1.81,10/31/2011,10/31/2011,1,15,4,6,2,2,2,2,1,15,2,2,-1,2,3,2,6,2,1,1,50,4,3,14,4,3,2,1,4,1,19,1,1,4,9,1,93,0,0,1,1,2,2,1
1302,.48,.99,10/31/2011,10/31/2011,2,9,2,6,4,1,4,1,2,9,2,4,6,4,2,2,8,2,1,2,58,5,3,6,1,2,1,0,5,3,7,1,1,3,5,2,53,0,1,0,0,4,6,1
1303,1.75,.68,10/31/2011,10/31/2011,2,5,1,6,2,3,4,1,2,5,2,4,3,2,3,5,8,5,2,2,80,7,4,11,3,1,1,1,1,2,14,2,1,3,5,1,59,0,0,0,0,1,5,0
1304,2.81,1.1,10/31/2011,10/31/2011,1,11,1,4,4,1,3,2,1,11,4,4,6,4,2,4,6,4,3,4,38,3,2,10,3,1,1,1,3,1,13,6,0,3,7,1,71,0,0,0,2,1,1,0
1305,.8,1.66,10/31/2011,10/31/2011,1,9,2,7,2,1,2,1,2,9,2,3,6,2,2,6,6,4,1,3,61,5,4,13,4,2,1,1,3,1,19,1,1,3,5,1,52,0,0,0,0,3,1,1
1306,.33,1.74,10/31/2011,10/31/2011,2,5,4,5,2,7,2,2,1,5,5,5,8,8,5,5,8,8,3,3,44,3,2,13,4,3,1,1,3,3,19,1,1,4,9,2,93,0,0,1,0,2,2,1
1307,1.99,.78,10/31/2011,10/31/2011,1,1,1,1,6,11,1,1,2,1,4,5,5,6,3,4,5,5,4,2,31,2,2,13,4,1,1,1,5,1,11,1,1,2,3,1,32,0,2,1,0,2,1,1
1308,.23,.39,10/31/2011,10/31/2011,2,11,2,3,5,12,2,2,1,11,2,4,4,4,2,4,4,4,4,1,53,4,3,13,4,4,1,1,4,1,16,1,1,1,2,1,21,0,0,0,0,4,1,1
1309,.23,1.22,10/31/2011,10/31/2011,45,15,4,6,5,13, ,2,1,15,6,6,6,6,4,6,4,5,3,3,32,2,2,13,4,3,2,1,2,1,16,1,1,3,5,1,52,0,0,0,0,2,1,1
1310,.35,.59,10/31/2011,10/31/2011,2,1,1,5,6,13, ,2,1,1,1,7,7,6,2,7,7,5,2,1,40,3,2,3,1,4,1,0,5,3,5,6,1,2,3,2,33,0,0,1,1,3,1,1
1311,.28,1.47,10/31/2011,10/31/2011,0,14,4,5,4,13, ,1,2,14,5,5,5,5,4,4,4,4,3,3,26,2,1,12,4,3,2,1,2,3,13,1,1,4,9,2,93,0,0,0,0,2,4,1
1312,1.42,2.96,10/31/2011,10/31/2011,1,2,2,7,4,1,6,2,1,2,3,4,5,4,3,6,6,4,4,3,49,4,3,9,2,2,1,1,3,1,15,1,0,2,4,1,43,0,0,1,0,2,1,1
1313,.28,.47,10/31/2011,10/31/2011,1,1,1,3,5,3,2,1,2,1,2,2,3,3,4,4,4,4,2,2,60,5,4,11,3,4,1,1,2,1,8,1,1,3,5,1,59,0,0,0,0,2,2,1
1314,.46,.78,10/31/2011,10/31/2011,2,15,1,7,6,9,2,1,2,15,2,2,2,2,2,2,6,4,1,1,70,6,4,9,2,4,2,1,2,1,10,1,1,3,5,1,59,0,0,0,0,2,1,0
1315,2.03,4.23,10/31/2011,10/31/2011,1,23,2,1,6,1,6,2,1,23,6,6,6,6,6,6,6,6,4,3,28,2,1,9,2,2,2,1,4,3,1,5,1,3,5,2,59,1,2,0,0,1,4,1
1316,.48,.82,10/31/2011,10/31/2011,0,19,6,4,5,3,5,1,2,19,4,4,4,4,4,4,4,4,1,1,61,5,4,1,1,4,2,0,2,5,1,6,1,1,1,3,15,0,0,0,0,2,7,0
1317,.36,.74,10/31/2011,10/31/2011,17,12,2,5,4,2,2,1,2,12,4,6,10,10,4,-1,6,6,3,4,49,4,3,8,1,2,1,1,1,2,6,5,1,3,5,2,58,0,0,0,0,1,6,0
1318,1.85,3.15,10/31/2011,10/31/2011,1,3,1,6,4,3,6,2,1,3,2,2,4,2,4,4,6,6,3,3,41,3,2,9,2,4,1,1,8,1,9,1,1,4,9,1,93,1,2,1,1,3,1,1
1319,.41,.69,10/31/2011,10/31/2011,2,18,1,6,5,3,5,1,2,18,8,8,8,8,10,10,10,10,5,5,39,3,2,6,1,4,2,1,6,1,5,1,1,3,7,3,74,0,0,2,0,4,7,1
1320,.6,1.24,10/31/2011,10/31/2011,1,12,2,5,2,1,6,2,1,12,1,3,8,4,2,4,6,5,4,2,77,7,4,8,1,2,1,1,2,1,13,1,1,4,9,1,93,0,0,0,0,2,5,1
1321,.46,.77,10/31/2011,10/31/2011,3,12,1,7,3,11,4,2,1,12,1,6,6,4,4,3,8,6,1,2,48,4,3,9,2,4,1,1,5,1,12,3,1,3,7,1,74,0,0,0,2,3,6,1
1322,4.59,1.8,10/31/2011,10/31/2011,2,7,1,5,1,13, ,2,1,7,2,2,4,2,2,2,4,2,2,4,21,1,1,9,2,1,1,1,2,1,13,6,1,1,1,1,16,0,0,0,0,2,1,1
1323,.07,.38,10/31/2011,10/31/2011,2,16,4,6,4,13, ,2,1,16,0,2,10,5,0,2,10,4,4,4,52,4,3,12,4,3,2,1,2,3,18,1,1,4,9,1,93,0,0,0,0,2,7,1
1324,2.03,3.45,10/31/2011,10/31/2011,0,15,1,3,2,9,6,2,1,15,6,7,6,5,5,6,4,4,2,3,19,1,1,9,2,4,2,1,2,3,8,6,1,4,9,2,91,0,0,0,0,2,1,1
1325,2.16,.84,10/31/2011,10/31/2011,7,6,1,7,3,3,5,1,2,6,2,4,5,4,3,6,5,5,4,4,77,7,4,9,2,1,1,1,1,1,8,2,1,2,3,1,34,0,0,0,0,1,5,0
1326,.08,.13,10/31/2011,10/31/2011,1,18,7,3,6,4,2,2,1,18,0,0,0,0,0,0,10,0,1,1,21,1,1,10,3,4,2,0,3,3,12,5,1,4,8,3,87,0,0,0,0,3,1,1
1327,.4,.82,10/31/2011,10/31/2011,0,21,2,5,2,11,1,1,2,21,7,5,9,8,1,1,8,6,2,5,54,4,3,10,3,2,2,0,5,1,11,1,1,3,5,1,52,0,0,0,1,4,7,1
1328,1.03,1.74,10/31/2011,10/31/2011,2,6,1,5,3,8,6,2,1,6,1,1,6,5,4,1,4,2,3,3,38,3,2,11,3,4,1,1,2,1,12,1,1,1,2,2,22,0,0,0,0,2,1,1
1329,.19,1,10/31/2011,10/31/2011,1,21,4,2,6,1,1,1,2,21,4,7,6,8,6,6,6,6,4,1,32,2,2,12,4,3,2,1,3,3,15,1,1,4,9,2,93,1,0,0,0,2,1,1
1330,2.32,.91,10/31/2011,10/31/2011,1,1,1,2,5,10,4,1,2,1,4,3,5,4,3,3,4,4,4,1,37,3,2,14,4,1,1,1,4,1,19,1,1,2,3,1,33,1,1,0,0,2,1,1
1331,.55,1.14,10/31/2011,10/31/2011,1,16,2,7,4,5,2,2,1,16,2,2,6,4,2,2,6,4,3,4,30,2,2,13,4,2,2,1,2,1,11,3,1,2,3,1,33,0,0,1,0,1,1,1
1332,.38,1.98,10/31/2011,10/31/2011,3,12,4,6,2,13, ,1,2,12,4,8,8,6,4,8,8,6,4,3,32,2,2,13,4,3,1,0,2,3,15,1,1,4,9,2,93,0,0,0,0,2,1,1
1333,.88,1.5,10/31/2011,10/31/2011,1,16,1,3,1,2,2,1,2,16,8,6,10,8,8,4,8,6,5,5,32,2,2,9,2,4,2,1,5,1,11,1,1,3,6,2,63,0,1,1,1,2,7,1
1334,3.33,1.3,10/31/2011,10/31/2011,2,19,1,5,4,3,1,2,1,19,4,5,10,7,4,5,10,6,5,5,69,6,4,9,2,1,2,1,2,1,10,1,1,1,2,1,22,0,0,0,0,2,5,0
1335,.36,.61,10/31/2011,10/31/2011,2,5,6,1,6,9,2,1,2,5,7,7,10,7,7,7,10,7,3,3,55,5,3,7,1,4,1,1,3,1,13,1,1,3,5,1,59,0,0,0,0,3,1,1
1336,.47,.8,10/31/2011,10/31/2011,8,15,3,1,5,11,1,2,1,15,0,6,10,0,2,10,10,10,3,4,41,3,2,5,1,4,2,0,3,1,10,1,1,4,9,2,93,0,0,0,1,2,1,1
1337,.49,.84,10/31/2011,10/31/2011,2,12,1,3,6,4,2,2,1,12,3,7,7,7,2,6,6,6,3,3,64,5,4,11,3,4,1,1,1,1,13,3,1,4,9,1,93,0,0,0,0,1,5,1
1338,.5,2.62,10/31/2011,10/31/2011,1,18,4,3,6,2,4,2,1,18,1,2,8,4,2,4,7,3,1,4,67,6,4,4,1,3,2,1,2,1,12,1,1,2,3,1,31,0,0,0,0,2,5,1
1339,4.45,1.74,10/31/2011,10/31/2011,1,16,1,5,5,2,3,1,2,16,2,3,4,3,2,3,4,3,4,4,53,4,3,11,3,1,2,1,1,1,13,3,1,3,7,1,74,0,0,0,0,1,1,0
1340,.53,.9,10/31/2011,10/31/2011,2,9,7,5,2,12,1,2,1,9,2,4,8,4,2,4,8,4,3,1,55,5,3,12,4,4,1,1,1,1,2,3,1,1,1,1,12,0,0,0,0,1,4,0
1341,1.07,.42,10/31/2011,10/31/2011,2,2,1,1,6,2,2,2,1,2,4,3,6,3,5,3,6,2,4,1,43,3,2,13,4,1,1,0,5,1,10,1,1,3,7,2,74,0,0,3,0,2,1,1
1342,.37,.63,10/31/2011,10/31/2011,2,3,1,3,5,3,4,1,2,3,2,5,4,3,2,4,6,3,3,2,67,6,4,11,3,4,1,1,3,1,19,1,1,1,2,1,21,0,0,0,0,3,5,1
1343,.13,.28,10/31/2011,10/31/2011,3,15,2,7,6,1,6,1,2,15,6,4,8,8,7,8,10,8,4,4,62,5,4,9,2,2,2,1,1,1,13,3,1,3,7,1,74,0,0,0,0,1,1,0
1344,.84,1.74,10/31/2011,10/31/2011,1,5,2,7,4,11,1,1,2,5,1,6,6,6,6,2,6,6,4,4,61,5,4,9,2,2,1,1,1,3,13,3,1,1,2,2,23,0,0,0,0,1,1,1
1345,5.84,2.29,10/31/2011,10/31/2011,1,11,1,1,6,5,2,2,1,11,2,2,6,2,2,2,6,2,3,1,41,3,2,14,4,1,1,1,1,3,19,3,1,4,9,1,93,0,0,0,0,1,1,0
1346,1.41,2.4,10/31/2011,10/31/2011,1,5,1,3,6,11,5,2,1,5,5,5,8,8,9,8,9,8,3,4,30,2,2,12,4,4,1,1,2,1,13,5,1,3,7,1,74,0,0,0,0,2,1,0
1347,1.25,.49,10/31/2011,10/31/2011,1,4,1,5,2,13, ,2,1,4,2,4,6,3,2,4,6,3,4,1,50,4,3,12,4,1,1,1,1,1,18,5,1,4,9,1,93,0,0,0,0,1,1,1
1348,.02,.13,10/31/2011,10/31/2011,1,9,4,6,2,13, ,1,2,9,5,2,6,2,7,3,7,3,1,2,23,1,1,13,4,3,1,0,4,3,15,5,1,1,1,1,16,0,0,1,0,3,1,1
1349,.22,1.14,10/31/2011,10/31/2011,1,20,4,3,3,3,4,2,1,20,1,6,8,4,0,8,8,4,2,2,29,2,1,13,4,3,2,1,1,3,12,5,1,2,3,1,33,0,0,0,0,1,1,0
1350,1.51,3.14,10/31/2011,10/31/2011,3,22,2,7,6,1,4,2,1,22,1,2,3,2,2,2,4,4,5,5,22,1,1,9,2,2,2,1,2,3,8,1,1,3,5,2,58,0,0,0,0,2,1,0
1351,4.8,1.88,10/31/2011,10/31/2011,1,4,1,3,6,2,2,1,2,4,2,4,4,4,2,4,6,4,2,1,51,4,3,10,3,1,1,1,2,1,14,1,1,2,4,1,46,0,0,0,0,2,1,1
1352,.14,.23,10/31/2011,10/31/2011,12,13,7,6,7,3,4,1,2,13,4,6,8,6,6,6,8,6,2,2,41,3,2,11,3,4,2,1,3,3,15,1,1,4,9,2,93,0,0,1,0,2,1,1
1353,.1,.2,10/31/2011,10/31/2011,3,17,2,7,4,1,1,2,1,17,0,3,10,10,1,4,10,8,2,3,58,5,3,10,3,2,2,1,1,3,7,5,0,3,7,2,73,0,0,0,0,1,1,1
1354,2.36,.92,10/31/2011,10/31/2011,1,13,1,5,5,1,4,1,2,13,6,6,6,6,5,5,5,5,4,1,59,5,3,12,4,1,2,1,2,1,14,1,1,3,7,1,74,0,0,0,0,2,1,1
1355,.6,1.24,10/31/2011,10/31/2011,1,17,2,5,6,9,1,1,2,17,6,8,6,6,8,8,8,8,1,1,57,5,3,9,2,2,2,1,7,3,4,3,1,3,5,2,58,0,2,3,0,2,1,1
1356,1.16,1.97,10/31/2011,10/31/2011,2,11,7,5,4,13, ,2,1,11,0,1,4,4,0,0,2,0,1,1,37,3,2,13,4,4,1,1,2,1,18,1,1,4,9,1,93,0,0,0,0,2,1,1
1357,.09,.19,10/31/2011,10/31/2011,5,17,2,6,4,1,2,2,1,17,4,2,3,4,5,9,8,7,2,3,18,1,1,9,2,2,2,0,5,1,4,5,1,2,3,2,31,0,0,0,0,5,4,0
1358,8.02,3.14,10/31/2011,10/31/2011,2,5,1,5,2,1,4,1,2,5,4,4,2,4,8,8,8,8,4,2,20,1,1,9,2,1,1,0,3,4,10,5,0,3,5,2,59,0,0,0,0,3,4,1
1359,.4,.68,10/31/2011,10/31/2011,1,10,1,6,4,13, ,2,1,10,2,4,6,5,2,2,6,5,3,3,40,3,2,3,1,4,1,1,4,1,15,1,1,3,7,1,74,0,0,1,1,2,2,1
1360,.65,1.1,10/31/2011,10/31/2011,3,11,7,4,-1,-1, ,2,1,11,5,10,10,10,6,10,9,9,4,3,43,3,2,6,1,4,1,1,4,1,6,1,1,4,9,2,93,0,0,1,1,2,2,1
1361,.25,.52,10/31/2011,10/31/2011,2,18,2,5,5,1,2,2,1,18,4,0,0,0,5,1,1,1,3,2,43,3,2,8,1,2,2,1,1,3,11,5,1,1,2,2,23,0,0,0,0,1,7,0
1362,.34,.7,10/31/2011,10/31/2011,1,20,2,7,4,11,1,1,2,20,0,1,2,2,3,5,5,5,4,1,54,4,3,12,4,2,2,1,1,1,19,1,1,4,9,1,93,0,0,0,0,1,6,1
1363,1.65,.65,10/31/2011,10/31/2011,1,4,1,5,4,2,2,1,2,4,3,3,5,4,3,4,5,4,3,3,74,6,4,9,2,1,1,1,2,1,10,1,1,2,3,1,33,0,0,0,0,2,5,1
1364,2.54,.99,10/31/2011,10/31/2011,1,11,1,5,4,11,5,2,1,11,3,6,8,6,3,5,8,5,3,2,58,5,3,11,3,1,1,1,1,1,1,3,1,3,5,1,59,0,0,0,0,1,1,1
1365,.81,1.68,10/31/2011,10/31/2011,2,11,2,5,4,1,4,2,1,11,0,1,2,2,1,1,4,1,3,4,44,3,2,12,4,2,1,1,2,1,14,1,1,3,7,1,71,0,0,0,0,2,1,1
1366,.09,.19,10/31/2011,10/31/2011,3,21,2,7,4,1,3,2,1,21,3,2,10,2,3,2,10,1,1,5,20,1,1,9,2,2,2,1,4,2,1,5,1,3,5,2,58,0,2,0,0,2,1,0
1367,.04,.2,10/31/2011,11/1/2011,457,3,4,7,2,13, ,2,1,3,6,6,6,6,3,2,4,3,3,2,40,3,2,14,4,3,1,1,3,1,18,1,1,4,9,1,93,1,0,0,0,2,1,1
1368,.67,1.4,10/31/2011,10/31/2011,2,1,2,6,4,9,2,1,2,1,2,2,6,6,5,5,5,5,2,2,39,3,2,9,2,2,1,1,2,3,1,1,1,1,2,2,23,0,0,0,0,2,1,0
1369,.25,.42,10/31/2011,10/31/2011,1,8,1,2,5,3,3,2,1,8,5,4,5,4,4,4,4,4,4,3,37,3,2,13,4,4,1,1,4,1,19,1,1,4,9,1,93,0,1,1,0,2,1,1
1370,7.02,2.75,10/31/2011,10/31/2011,1,15,1,6,4,1,4,1,2,15,3,6,4,6,3,6,6,6,3,3,24,1,1,9,2,1,2,0,5,1,15,6,1,3,5,1,52,1,1,1,0,2,4,1
1371,.22,.37,10/31/2011,10/31/2011,3,14,7,3,4,11,2,1,2,14,2,2,3,4,2,3,4,4,5,4,22,1,1,9,2,4,2,1,2,3,2,1,1,4,9,2,93,0,0,0,0,2,1,0
1372,.72,1.22,10/31/2011,10/31/2011,3,1,1,1,7,13, ,1,2,1,2,4,5,5,2,5,6,5,4,4,48,4,3,6,1,4,1,0,1,1,5,5,1,3,7,1,74,0,0,0,0,1,6,0
1373,1.66,.65,10/31/2011,11/1/2011,790,15,1,7,2,2,6,1,2,15,6,6,6,6,6,6,6,6,3,4,76,7,4,9,2,1,2,0,3,1,7,2,1,3,5,1,59,0,0,0,0,3,5,1
1374,.91,1.9,10/31/2011,10/31/2011,6,10,2,7,4,13, ,1,2,10,0,4,6,1,0,4,6,5,3,3,64,5,4,9,2,2,1,1,1,3,2,5,1,1,2,2,23,0,0,0,0,1,6,0
1375,2.38,.93,10/31/2011,10/31/2011,2,6,1,1,6,3,6,1,2,6,1,4,6,4,1,4,6,2,4,4,88,7,4,8,1,1,1,1,1,1,5,2,1,2,3,1,34,0,0,0,0,1,5,0
1376,.12,.2,10/31/2011,10/31/2011,0,10,1,7,2,3,5,1,2,10,10,10,10,10,10,10,10,10,5,5,79,7,4,4,1,4,1,1,2,1,8,1,1,3,7,1,74,0,0,0,0,2,5,1
1377,.33,.55,10/31/2011,10/31/2011,12,13,1,3,6,9,2,2,1,13,2,4,6,4,2,2,2,2,5,1,70,6,4,9,2,4,2,1,4,1,13,3,1,3,7,1,74,0,0,0,1,3,5,1
1378,.51,1.06,10/31/2011,10/31/2011,2,17,2,7,4,1,1,2,1,17,6,4,10,6,6,4,10,8,4,3,67,6,4,11,3,2,2,1,2,1,14,1,1,1,2,1,22,0,0,0,0,2,5,1
1379,.2,.35,10/31/2011,10/31/2011,1,7,7,6,3,3,6,2,1,7,1,2,5,5,3,2,5,5,3,3,26,2,1,9,2,4,1,1,1,3,4,5,1,4,8,2,88,0,0,0,0,1,1,1
1380,6.51,2.55,10/31/2011,10/31/2011,2,20,1,6,6,3,2,2,1,20,3,2,6,2,4,2,6,3,4,3,80,7,4,9,2,1,2,1,1,1,9,2,1,2,3,1,35,0,0,0,0,1,5,0
1381,4.31,1.69,10/31/2011,10/31/2011,1,7,1,3,5,2,5,1,2,7,8,7,7,7,8,6,7,7,2,2,29,2,1,10,3,1,1,1,3,1,15,6,0,2,3,1,31,0,1,0,0,2,1,1
1382,.29,.61,10/31/2011,10/31/2011,2,1,2,5,4,1,2,2,1,1,7,7,10,7,5,7,10,7,4,4,61,5,4,11,3,2,1,1,2,3,13,1,1,3,5,1,58,0,0,0,0,2,1,1
1383,.69,1.43,10/31/2011,10/31/2011,2,3,2,6,4,1,3,1,2,3,4,2,8,4,4,2,8,4,2,1,66,6,4,9,2,2,1,1,2,1,10,1,1,3,5,1,53,0,0,0,0,2,5,1
1384,2.98,1.17,10/31/2011,10/31/2011,1,3,1,3,4,3,6,2,1,3,4,3,3,4,4,0,2,4,1,1,38,3,2,4,1,1,1,1,3,1,7,1,1,3,7,1,72,0,0,0,0,3,6,0
1385,1.23,2.09,10/31/2011,10/31/2011,0,4,1,6,4,3,4,1,2,4,10,10,10,10,10,10,10,10,5,5,20,1,1,3,1,4,1,1,1,3,4,5,1,4,8,2,86,0,0,0,0,1,4,0
1386,.6,1.25,10/31/2011,10/31/2011,12,5,2,5,6,1,2,1,2,5,6,8,10,8,6,8,10,8,4,3,60,5,4,9,2,2,1,1,1,1,6,4,1,3,7,1,72,0,0,0,0,1,6,0
